Pk,Tm,Tm.1,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
1,GSW,Joe Barry Carroll,Purdue,10.0,705.0,22838.0,12455.0,5404.0,1264.0,0.474,0.0,0.747,32.4,17.7,7.7,1.8,35.6,0.075,-0.6,8.2,1980
2,UTA,Darrell Griffith,Louisville,10.0,765.0,21403.0,12391.0,2519.0,1627.0,0.463,0.332,0.707,28.0,16.2,3.3,2.1,22.0,0.049,-1.4,3.4,1980
3,BOS,Kevin McHale,Minnesota,13.0,971.0,30118.0,17335.0,7122.0,1670.0,0.554,0.261,0.798,31.0,17.9,7.3,1.7,113.0,0.18,2.5,34.3,1980
4,CHI,Kelvin Ransey,Ohio State,6.0,474.0,11586.0,5380.0,901.0,2480.0,0.454,0.132,0.782,24.4,11.4,1.9,5.2,17.9,0.074,-0.9,3.3,1980
5,DEN,James Ray,Jacksonville University,3.0,103.0,843.0,334.0,228.0,76.0,0.428,0.333,0.629,8.2,3.2,2.2,0.7,-0.3,-0.017,-4.5,-0.6,1980
6,NJN,Mike O'Koren,UNC,8.0,407.0,8810.0,3355.0,1391.0,856.0,0.49,0.271,0.651,21.6,8.2,3.4,2.1,14.6,0.08,-0.6,3.1,1980
7,NJN,Mike Gminski,Duke,14.0,938.0,24058.0,10953.0,6480.0,1203.0,0.465,0.122,0.843,25.6,11.7,6.9,1.3,55.9,0.111,0.1,12.9,1980
8,PHI,Andrew Toney,Louisiana,8.0,468.0,12608.0,7458.0,1009.0,1965.0,0.5,0.342,0.797,26.9,15.9,2.2,4.2,26.9,0.103,-0.6,4.4,1980
9,SDC,Michael Brooks,La Salle,6.0,319.0,9372.0,4086.0,2001.0,818.0,0.486,0.152,0.714,29.4,12.8,6.3,2.6,16.5,0.085,-0.1,4.6,1980
10,POR,Ronnie Lester,Iowa,6.0,250.0,4959.0,1816.0,473.0,1003.0,0.469,0.227,0.788,19.8,7.3,1.9,4.0,6.3,0.061,-1.3,0.9,1980
11,DAL,Kiki Vandeweghe,UCLA,13.0,810.0,24521.0,15980.0,2785.0,1668.0,0.525,0.368,0.872,30.3,19.7,3.4,2.1,75.6,0.148,0.9,17.7,1980
12,NYK,Mike Woodson,Indiana,11.0,786.0,20021.0,10981.0,1838.0,1822.0,0.466,0.271,0.813,25.5,14.0,2.3,2.3,34.6,0.083,-0.3,8.5,1980
13,GSW,Rickey Brown,Mississippi State,5.0,340.0,4487.0,1482.0,1200.0,119.0,0.464,0.0,0.667,13.2,4.4,3.5,0.4,4.7,0.051,-4.4,-2.8,1980
14,WSB,Wes Matthews,Wisconsin,9.0,465.0,9305.0,3654.0,626.0,1955.0,0.478,0.225,0.788,20.0,7.9,1.3,4.2,11.0,0.057,-1.3,1.8,1980
15,SAS,Reggie Johnson,Tennessee,4.0,305.0,5979.0,2564.0,1238.0,262.0,0.505,0.143,0.716,19.6,8.4,4.1,0.9,11.0,0.088,-2.4,-0.5,1980
16,KCK,Hawkeye Whitney,NC State,2.0,70.0,1048.0,404.0,146.0,87.0,0.462,0.286,0.75,15.0,5.8,2.1,1.2,1.3,0.062,-1.6,0.1,1980
17,DET,Larry Drew,Missouri,10.0,714.0,18370.0,8110.0,1265.0,3702.0,0.467,0.291,0.798,25.7,11.4,1.8,5.2,24.4,0.064,-0.9,5.0,1980
18,ATL,Don Collins,Washington State,6.0,303.0,6134.0,2983.0,837.0,546.0,0.485,0.069,0.749,20.2,9.8,2.8,1.8,10.5,0.082,0.2,3.5,1980
